178,ZI11216,3/1/2019,9,1191333,1100000
179,ZI11216,9/1/2019,18,1646775,1475000
180,ZI11233,1/1/2015,25,658504,650000
181,ZI11233,2/1/2015,33,897318,699999
182,ZI11233,3/1/2015,33,902759,780000
183,ZI11233,4/1/2015,36,771339,566850
184,ZI11233,5/1/2015,38,758365,764500
185,ZI11233,6/1/2015,39,939998,795000
186,ZI11233,7/1/2015,33,707967,695000
187,ZI11233,8/1/2015,30,675842,701280
188,ZI11233,9/1/2015,25,709000,681000
189,ZI11233,10/1/2015,29,610867,576229
190,ZI11233,11/1/2015,25,896080,680000
191,ZI11233,12/1/2015,36,938028,704000
192,ZI11233,1/1/2016,23,877587,645000
193,ZI11233,2/1/2016,17,1070882,930000
194,ZI11233,3/1/2016,42,982608,763687
195,ZI11233,4/1/2016,26,1002711,695386
196,ZI11233,5/1/2016,36,798317,720000
197,ZI11233,6/1/2016,35,984031,800000
198,ZI11233,7/1/2016,30,1097553,892500
199,ZI11233,8/1/2016,25,862858,825000
200,ZI11233,9/1/2016,19,924684,690000
201,ZI11233,10/1/2016,23,754708,730000
202,ZI11233,11/1/2016,22,1034438,857000
203,ZI11233,12/1/2016,35,1121568,999500
204,ZI11233,1/1/2017,21,858159,889000
205,ZI11233,2/1/2017,17,940226,830000
206,ZI11233,3/1/2017,28,919582,927500
207,ZI11233,4/1/2017,23,752082,759000
208,ZI11233,5/1/2017,39,1075573,835000
209,ZI11233,6/1/2017,29,933042,857913
210,ZI11233,7/1/2017,18,1228777,999250
211,ZI11233,8/1/2017,17,915751,899000
212,ZI11233,9/1/2017,23,908891,850000
213,ZI11233,10/1/2017,31,896180,836000
214,ZI11233,11/1/2017,17,801017,752000
215,ZI11233,12/1/2017,23,949197,830000
216,ZI11233,1/1/2018,20,1023912,984000
217,ZI11233,2/1/2018,30,997245,837500
218,ZI11233,3/1/2018,31,863620,850000
219,ZI11233,4/1/2018,25,964004,999000
220,ZI11233,5/1/2018,28,835750,854000
221,ZI11233,6/1/2018,30,1111903,825000
222,ZI11233,7/1/2018,22,944903,912500
223,ZI11233,8/1/2018,23,959973,750000
224,ZI11233,9/1/2018,27,1120400,800000
225,ZI11233,10/1/2018,18,968835,987500
226,ZI11233,11/1/2018,12,878919,827000
227,ZI11233,12/1/2018,34,1145876,977500
228,ZI11233,1/1/2019,17,905709,845000
229,ZI11233,2/1/2019,19,770939,660000
230,ZI11233,3/1/2019,9,707917,605000
231,ZI11233,4/1/2019,16,836156,802000
232,ZI11233,5/1/2019,16,1090912,920000
233,ZI11233,6/1/2019,19,1062027,1100000
234,ZI11233,7/1/2019,23,929520,950000
235,ZI11233,8/1/2019,19,725189,820000
236,ZI11233,9/1/2019,31,1204526,1010000
237,ZI11233,10/1/2019,17,929929,855000
238,ZI11233,11/1/2019,30,1139774,999000
239,ZI11233,12/1/2019,26,1020417,966500
240,ZI11238,1/1/2015,38,2331857,800894
241,ZI11238,2/1/2015,43,1931332,999500
242,ZI11238,3/1/2015,39,1101157,693893
243,ZI11238,4/1/2015,25,841441,775000
244,ZI11238,5/1/2015,27,1136375,940000
245,ZI11238,6/1/2015,46,1490453,902500
246,ZI11238,7/1/2015,48,1512374,997050
247,ZI11238,8/1/2015,33,987270,750000
248,ZI11238,9/1/2015,32,1498359,911000
249,ZI11238,10/1/2015,35,1133161,800000
250,ZI11238,11/1/2015,34,901325,707000
251,ZI11238,12/1/2015,35,1126027,865000
252,ZI11238,1/1/2016,32,1174700,920000
253,ZI11238,2/1/2016,42,1102858,862500
254,ZI11238,3/1/2016,41,1122260,902600
255,ZI11238,4/1/2016,37,1748745,1150000
256,ZI11238,5/1/2016,48,1127206,876250
257,ZI11238,6/1/2016,53,1215551,925000
258,ZI11238,7/1/2016,30,1298429,885000
259,ZI11238,8/1/2016,37,1070820,723000
260,ZI11238,9/1/2016,47,1047078,850000
261,ZI11238,10/1/2016,35,1312503,1145531
262,ZI11238,11/1/2016,26,1103438,922500
263,ZI11238,12/1/2016,37,1006511,786615
264,ZI11238,1/1/2017,37,1143263,950000
265,ZI11238,2/1/2017,39,2186424,1069129
266,ZI11238,3/1/2017,50,873671,868000
267,ZI11238,4/1/2017,51,1232857,965000
268,ZI11238,5/1/2017,68,1224287,1017500
269,ZI11238,6/1/2017,82,1088772,891245
270,ZI11238,7/1/2017,44,1117513,913000
271,ZI11238,8/1/2017,78,1187408,909500
272,ZI11238,9/1/2017,51,1006539,860000
273,ZI11238,10/1/2017,51,1229155,980190
274,ZI11238,11/1/2017,30,1567326,967225
275,ZI11238,12/1/2017,41,1004352,725000
276,ZI11238,1/1/2018,21,1053405,999900
277,ZI11238,2/1/2018,24,1376481,996500
278,ZI11238,3/1/2018,31,1226473,880000
279,ZI11238,4/1/2018,21,1225135,1088565
280,ZI11238,5/1/2018,23,1283263,985000
281,ZI11238,6/1/2018,36,1657383,1420161
282,ZI11238,7/1/2018,39,1392197,1225000
283,ZI11238,8/1/2018,41,1640193,1260000
284,ZI11238,9/1/2018,28,1279695,1100000
285,ZI11238,10/1/2018,35,1499655,1400000
286,ZI11238,11/1/2018,24,1714938,1640640
287,ZI11238,12/1/2018,27,1139700,881124
288,ZI11238,1/1/2019,31,1560203,1454241
289,ZI11238,2/1/2019,14,934750,728750
290,ZI11238,3/1/2019,13,1219314,975000
291,ZI11238,4/1/2019,17,1510411,1749409
292,ZI11238,5/1/2019,36,1340337,951743
293,ZI11238,6/1/2019,35,1424369,1072500
294,ZI11238,7/1/2019,25,939494,880000
295,ZI11238,8/1/2019,28,1020725,757500
296,ZI11238,9/1/2019,25,1403391,900000
297,ZI11238,10/1/2019,29,1239855,1130000
298,ZI11238,11/1/2019,16,1240347,1004000
299,ZI11238,12/1/2019,32,1616669,1092500
300,ZI11209,1/1/2015,38,591415,470000
301,ZI11209,2/1/2015,36,660892,244375
302,ZI11209,3/1/2015,47,828580,550000
303,ZI11209,4/1/2015,35,535557,375333
304,ZI11209,5/1/2015,42,516933,374500
305,ZI11209,6/1/2015,41,499577,337500
306,ZI11209,7/1/2015,43,689178,440000
307,ZI11209,8/1/2015,53,525744,365000
308,ZI11209,9/1/2015,67,1047976,500000
